user_id,gender,age,occupation,watched_count,a_optimal_k,b_optimal_k,c_optimal_k,avg_count_all,avg_count_genre_only,avg_count_no_genre
4786,M,45,6,266,3,7,3,88.67,38.0,88.67
4787,M,1,11,22,6,3,6,3.67,7.33,3.67
4788,M,35,7,217,3,8,9,72.33,27.12,24.11
4789,M,35,2,188,9,6,9,20.89,31.33,20.89
4790,F,25,2,232,4,7,4,58.0,33.14,58.0
4791,M,18,4,168,9,8,9,18.67,21.0,18.67
4792,F,50,7,18,3,3,3,6.0,6.0,6.0
4793,F,25,6,107,7,4,7,15.29,26.75,15.29
4794,F,35,0,67,6,3,6,11.17,22.33,11.17
4795,M,45,16,71,9,6,9,7.89,11.83,7.89
4796,M,35,7,201,3,7,3,67.0,28.71,67.0
4797,F,35,17,41,7,3,7,5.86,13.67,5.86
4798,M,25,1,86,6,8,6,14.33,10.75,14.33
4799,F,18,4,36,5,4,5,7.2,9.0,7.2
4800,M,18,4,168,5,3,5,33.6,56.0,33.6
4801,M,25,4,146,3,2,3,48.67,73.0,48.67
4802,M,56,1,418,8,6,8,52.25,69.67,52.25
4803,F,25,16,27,2,3,2,13.5,9.0,13.5
4804,F,35,1,29,3,6,3,9.67,4.83,9.67
4805,M,35,1,28,6,6,6,4.67,4.67,4.67
4806,M,25,17,115,7,5,7,16.43,23.0,16.43
4807,M,1,2,62,7,4,7,8.86,15.5,8.86
4808,M,35,0,620,7,7,7,88.57,88.57,88.57
4809,F,50,4,107,9,3,7,11.89,35.67,15.29
4810,M,18,12,141,8,9,8,17.62,15.67,17.62
4811,M,35,1,25,7,5,7,3.57,5.0,3.57
4812,M,18,14,87,5,7,5,17.4,12.43,17.4
4813,F,35,9,64,7,3,5,9.14,21.33,12.8
4814,M,18,14,127,9,7,9,14.11,18.14,14.11
4815,F,50,18,149,7,7,7,21.29,21.29,21.29
4816,F,45,6,224,9,4,8,24.89,56.0,28.0
4817,M,25,1,58,2,5,2,29.0,11.6,29.0
4818,F,25,17,30,3,6,3,10.0,5.0,10.0
4819,M,35,18,360,7,9,7,51.43,40.0,51.43
4820,M,50,11,22,7,5,7,3.14,4.4,3.14
4821,M,18,19,160,9,2,6,17.78,80.0,26.67
4822,F,35,0,16,3,6,3,5.33,2.67,5.33
4823,M,18,4,312,6,7,6,52.0,44.57,52.0
4824,M,25,7,150,4,8,4,37.5,18.75,37.5
4825,M,25,17,32,8,6,8,4.0,5.33,4.0
4826,M,45,12,109,7,6,7,15.57,18.17,15.57
4827,M,35,0,48,2,6,2,24.0,8.0,24.0
4828,F,18,20,71,3,4,3,23.67,17.75,23.67
4829,M,25,0,206,7,4,7,29.43,51.5,29.43
4830,M,1,10,76,2,5,2,38.0,15.2,38.0
4831,F,25,1,152,3,6,3,50.67,25.33,50.67
4832,M,25,14,92,9,4,9,10.22,23.0,10.22
4833,M,35,16,57,5,8,5,11.4,7.12,11.4
4834,F,45,9,185,8,8,8,23.12,23.12,23.12
4835,M,25,20,61,6,3,6,10.17,20.33,10.17
4836,F,45,16,40,9,4,9,4.44,10.0,4.44
4837,M,25,5,211,8,7,8,26.38,30.14,26.38
4838,M,45,1,26,3,3,3,8.67,8.67,8.67
4839,F,50,6,19,7,2,7,2.71,9.5,2.71
4840,F,45,6,46,6,4,6,7.67,11.5,7.67
4841,M,25,12,60,7,5,7,8.57,12.0,8.57
4842,F,35,1,44,3,2,7,14.67,22.0,6.29
4843,M,56,1,60,7,3,7,8.57,20.0,8.57
4844,M,45,7,22,4,3,4,5.5,7.33,5.5
4845,F,25,1,95,3,4,3,31.67,23.75,31.67
4846,F,25,2,20,5,3,5,4.0,6.67,4.0
4847,M,25,12,43,4,3,4,10.75,14.33,10.75
4848,F,35,6,34,5,2,5,6.8,17.0,6.8
4849,F,18,4,116,2,6,2,58.0,19.33,58.0
4850,F,45,3,19,6,5,6,3.17,3.8,3.17
4851,M,18,17,18,5,5,5,3.6,3.6,3.6
4852,M,35,0,142,7,9,7,20.29,15.78,20.29
4853,M,25,7,29,7,4,7,4.14,7.25,4.14
4854,F,50,13,98,8,8,8,12.25,12.25,12.25
4855,M,25,12,155,4,6,4,38.75,25.83,38.75
4856,M,25,7,45,3,2,3,15.0,22.5,15.0
4857,M,25,14,41,7,3,7,5.86,13.67,5.86
4858,M,25,1,77,7,7,7,11.0,11.0,11.0
4859,F,18,14,33,8,6,8,4.12,5.5,4.12
4860,M,25,2,34,2,6,2,17.0,5.67,17.0
4861,M,25,4,101,5,4,5,20.2,25.25,20.2
4862,M,25,0,59,8,8,8,7.38,7.38,7.38
4863,F,25,9,20,5,8,5,4.0,2.5,4.0
4864,M,18,20,22,6,4,6,3.67,5.5,3.67
4865,F,35,14,146,3,7,3,48.67,20.86,48.67
4866,M,56,12,58,8,6,8,7.25,9.67,7.25
4867,M,25,16,409,3,9,9,136.33,45.44,45.44
4868,M,35,17,100,2,7,2,50.0,14.29,50.0
4869,F,45,6,179,3,3,3,59.67,59.67,59.67
4870,F,35,3,75,7,7,7,10.71,10.71,10.71
4871,M,18,12,17,5,3,5,3.4,5.67,3.4
4872,M,45,1,28,8,6,8,3.5,4.67,3.5
4873,M,56,11,11,5,5,5,2.2,2.2,2.2
4874,F,25,4,22,7,6,7,3.14,3.67,3.14
4875,M,35,0,59,9,6,9,6.56,9.83,6.56
4876,F,35,17,22,6,4,6,3.67,5.5,3.67
4877,M,25,4,58,3,2,8,19.33,29.0,7.25
4878,M,50,4,30,7,5,7,4.29,6.0,4.29
4879,M,25,3,298,6,2,4,49.67,149.0,74.5
4880,F,45,9,15,9,9,9,1.67,1.67,1.67
4881,M,45,16,14,5,5,5,2.8,2.8,2.8
4882,M,45,11,135,8,6,8,16.88,22.5,16.88
4883,F,1,10,32,6,4,6,5.33,8.0,5.33
4884,M,35,14,261,7,5,7,37.29,52.2,37.29
4885,M,56,1,16,5,3,5,3.2,5.33,3.2
4886,F,35,17,78,2,8,2,39.0,9.75,39.0
4887,M,18,2,280,8,8,6,35.0,35.0,46.67
4888,F,56,0,186,4,9,4,46.5,20.67,46.5
4889,M,18,4,175,7,4,7,25.0,43.75,25.0
4890,F,25,1,112,2,9,2,56.0,12.44,56.0
4891,M,35,17,21,3,2,3,7.0,10.5,7.0
4892,M,25,12,82,7,4,7,11.71,20.5,11.71
4893,M,25,17,67,3,3,3,22.33,22.33,22.33
4894,M,35,7,27,5,5,5,5.4,5.4,5.4
4895,F,25,3,46,4,8,4,11.5,5.75,11.5
4896,M,35,6,19,4,3,4,4.75,6.33,4.75
4897,M,35,16,270,8,6,8,33.75,45.0,33.75
4898,M,25,1,143,7,8,7,20.43,17.88,20.43
4899,M,25,12,158,7,2,7,22.57,79.0,22.57
4900,M,25,20,19,9,2,9,2.11,9.5,2.11
4901,M,25,7,125,7,9,7,17.86,13.89,17.86
4902,M,35,14,88,6,6,6,14.67,14.67,14.67
4903,M,35,12,29,7,6,7,4.14,4.83,4.14
4904,M,50,15,250,7,2,7,35.71,125.0,35.71
4905,F,45,1,63,9,7,9,7.0,9.0,7.0
4906,M,50,17,156,4,3,4,39.0,52.0,39.0
4907,F,50,7,114,3,4,3,38.0,28.5,38.0
4908,M,35,15,80,5,2,5,16.0,40.0,16.0
4909,F,35,12,96,8,3,8,12.0,32.0,12.0
4910,M,18,12,34,6,7,6,5.67,4.86,5.67
4911,F,25,0,51,7,2,7,7.29,25.5,7.29
4912,F,50,20,14,5,5,5,2.8,2.8,2.8
4913,F,25,1,26,5,7,5,5.2,3.71,5.2
4914,F,25,1,39,3,7,3,13.0,5.57,13.0
4915,M,25,12,75,7,7,7,10.71,10.71,10.71
4916,M,18,20,122,5,5,5,24.4,24.4,24.4
4917,M,45,0,163,9,4,9,18.11,40.75,18.11
4918,F,18,12,197,5,8,5,39.4,24.62,39.4
4919,M,18,0,20,7,5,7,2.86,4.0,2.86
4920,M,35,1,31,6,3,6,5.17,10.33,5.17
4921,F,25,15,131,5,4,5,26.2,32.75,26.2
4922,M,18,17,135,7,7,7,19.29,19.29,19.29
4923,M,45,18,20,6,6,6,3.33,3.33,3.33
4924,F,35,0,23,6,6,6,3.83,3.83,3.83
4925,F,35,6,28,7,6,7,4.0,4.67,4.0
4926,M,1,10,17,4,2,4,4.25,8.5,4.25
4927,M,45,0,96,3,7,3,32.0,13.71,32.0
4928,F,25,3,213,8,7,8,26.62,30.43,26.62
4929,M,45,1,27,3,3,3,9.0,9.0,9.0
4930,M,50,17,68,7,5,7,9.71,13.6,9.71
4931,M,50,17,50,3,9,3,16.67,5.56,16.67
4932,M,25,7,211,9,6,5,23.44,35.17,42.2
4933,M,25,15,199,7,3,7,28.43,66.33,28.43
4934,F,25,0,111,6,3,6,18.5,37.0,18.5
4935,M,35,17,17,2,3,2,8.5,5.67,8.5
4936,F,18,4,21,4,5,4,5.25,4.2,5.25
4937,M,35,0,137,9,3,9,15.22,45.67,15.22
4938,F,18,4,23,7,5,7,3.29,4.6,3.29
4939,M,25,7,121,5,5,5,24.2,24.2,24.2
4940,F,50,11,172,6,2,6,28.67,86.0,28.67
4941,M,56,20,26,7,9,7,3.71,2.89,3.71
4942,M,45,12,204,7,5,7,29.14,40.8,29.14
4943,F,50,0,14,6,5,6,2.33,2.8,2.33
4944,M,50,17,18,7,6,7,2.57,3.0,2.57
4945,M,50,0,91,4,8,4,22.75,11.38,22.75
4946,F,35,1,170,7,8,7,24.29,21.25,24.29
4947,M,35,17,72,5,5,5,14.4,14.4,14.4
4948,M,45,2,302,7,7,7,43.14,43.14,43.14
4949,M,18,4,22,2,5,2,11.0,4.4,11.0
4950,M,25,16,297,4,9,9,74.25,33.0,33.0
4951,F,35,17,192,8,8,9,24.0,24.0,21.33
4952,F,25,14,61,4,5,2,15.25,12.2,30.5
4953,M,35,12,146,2,6,2,73.0,24.33,73.0
4954,M,45,0,87,9,4,9,9.67,21.75,9.67
4955,M,56,13,16,7,3,7,2.29,5.33,2.29
4956,M,35,15,158,3,4,3,52.67,39.5,52.67
4957,M,25,2,503,7,8,7,71.86,62.88,71.86
4958,M,18,7,278,7,8,7,39.71,34.75,39.71
4959,M,25,17,127,7,5,7,18.14,25.4,18.14
4960,M,56,1,43,8,2,8,5.38,21.5,5.38
4961,M,25,7,117,3,4,3,39.0,29.25,39.0
4962,M,25,6,142,3,2,3,47.33,71.0,47.33
4963,M,45,17,80,4,7,4,20.0,11.43,20.0
4964,M,35,0,266,6,3,6,44.33,88.67,44.33
4965,M,1,10,111,4,3,4,27.75,37.0,27.75
4966,M,50,14,24,6,5,6,4.0,4.8,4.0
4967,M,18,4,75,8,6,8,9.38,12.5,9.38
4968,F,50,20,20,4,7,4,5.0,2.86,5.0
4969,M,18,19,18,8,6,8,2.25,3.0,2.25
4970,F,25,12,19,7,2,7,2.71,9.5,2.71
4971,M,35,7,20,6,6,6,3.33,3.33,3.33
4972,M,35,0,217,3,7,5,72.33,31.0,43.4
4973,F,56,2,96,8,6,5,12.0,16.0,19.2
4974,M,35,20,17,4,2,4,4.25,8.5,4.25
4975,M,35,0,112,3,8,3,37.33,14.0,37.33
4976,M,25,11,38,3,2,3,12.67,19.0,12.67
4977,M,25,4,133,7,3,7,19.0,44.33,19.0
4978,M,35,14,48,2,3,2,24.0,16.0,24.0
4979,M,35,2,584,6,4,6,97.33,146.0,97.33
4980,M,25,1,137,7,7,4,19.57,19.57,34.25
4981,M,50,1,202,8,7,7,25.25,28.86,28.86
4982,M,25,12,29,3,5,3,9.67,5.8,9.67
4983,F,45,16,87,5,3,5,17.4,29.0,17.4
4984,M,35,0,124,7,5,7,17.71,24.8,17.71
4985,M,35,0,104,6,5,6,17.33,20.8,17.33
4986,M,18,12,17,5,3,5,3.4,5.67,3.4
4987,F,56,8,33,6,2,6,5.5,16.5,5.5
4988,M,25,17,20,2,5,2,10.0,4.0,10.0
4989,M,25,0,55,2,7,2,27.5,7.86,27.5
4990,F,25,4,38,9,7,9,4.22,5.43,4.22
4991,F,56,14,12,5,2,5,2.4,6.0,2.4
4992,F,25,2,18,2,6,2,9.0,3.0,9.0
4993,M,45,17,33,7,7,7,4.71,4.71,4.71
4994,M,45,17,89,4,6,4,22.25,14.83,22.25
4995,M,50,20,213,4,5,4,53.25,42.6,53.25
4996,M,35,7,20,7,3,7,2.86,6.67,2.86
4997,M,1,10,43,8,5,8,5.38,8.6,5.38
4998,F,18,4,48,5,5,5,9.6,9.6,9.6
4999,F,56,13,49,5,4,5,9.8,12.25,9.8
5000,M,25,4,268,6,7,6,44.67,38.29,44.67
5001,F,25,2,148,6,4,6,24.67,37.0,24.67
5002,M,25,17,178,6,3,6,29.67,59.33,29.67
5003,M,35,12,23,6,5,6,3.83,4.6,3.83
5004,F,56,1,33,8,3,8,4.12,11.0,4.12
5005,M,45,16,264,7,2,7,37.71,132.0,37.71
5006,M,35,3,31,6,3,6,5.17,10.33,5.17
5007,F,18,4,14,9,3,7,1.56,4.67,2.0
5008,M,25,20,131,5,9,5,26.2,14.56,26.2
5009,F,45,16,39,6,3,6,6.5,13.0,6.5
5010,M,45,15,32,7,3,7,4.57,10.67,4.57
5011,M,18,4,361,3,2,8,120.33,180.5,45.12
5012,M,50,15,15,2,3,2,7.5,5.0,7.5
5013,M,18,4,48,7,4,7,6.86,12.0,6.86
5014,M,45,0,91,5,8,5,18.2,11.38,18.2
5015,M,35,6,409,7,4,7,58.43,102.25,58.43
5016,F,35,1,59,7,6,7,8.43,9.83,8.43
5017,M,35,12,23,6,5,6,3.83,4.6,3.83
5018,F,56,12,144,8,5,8,18.0,28.8,18.0
5019,M,25,7,107,6,3,6,17.83,35.67,17.83
5020,F,56,13,71,5,4,5,14.2,17.75,14.2
5021,M,50,6,106,4,2,4,26.5,53.0,26.5
5022,M,35,7,16,3,2,3,5.33,8.0,5.33
5023,M,35,20,81,7,6,7,11.57,13.5,11.57
5024,F,45,1,51,7,6,7,7.29,8.5,7.29
5025,M,25,20,72,8,6,8,9.0,12.0,9.0
5026,M,25,17,592,8,2,8,74.0,296.0,74.0
5027,F,25,14,16,2,4,2,8.0,4.0,8.0
5028,M,25,12,12,3,3,3,4.0,4.0,4.0
5029,M,25,4,114,8,3,8,14.25,38.0,14.25
5030,M,18,1,20,4,7,4,5.0,2.86,5.0
5031,F,25,4,37,7,7,7,5.29,5.29,5.29
5032,M,18,17,66,8,3,8,8.25,22.0,8.25
5033,F,56,13,34,8,4,8,4.25,8.5,4.25
5034,F,25,15,91,7,3,7,13.0,30.33,13.0
5035,F,25,17,177,4,4,4,44.25,44.25,44.25
5036,M,35,7,30,7,8,7,4.29,3.75,4.29
5037,M,35,12,65,8,7,8,8.12,9.29,8.12
5038,M,25,20,125,7,2,7,17.86,62.5,17.86
5039,F,35,4,224,6,6,6,37.33,37.33,37.33
5040,M,45,12,73,4,6,4,18.25,12.17,18.25
5041,F,45,6,81,8,4,8,10.12,20.25,10.12
5042,F,18,2,245,7,5,7,35.0,49.0,35.0
5043,F,18,6,18,8,7,8,2.25,2.57,2.25
5044,F,35,6,87,5,9,5,17.4,9.67,17.4
5045,M,35,0,23,3,6,3,7.67,3.83,7.67
5046,M,25,16,567,9,6,9,63.0,94.5,63.0
5047,M,45,6,218,7,6,7,31.14,36.33,31.14
5048,F,35,7,60,5,2,5,12.0,30.0,12.0
5049,M,25,12,113,4,4,4,28.25,28.25,28.25
5050,F,18,4,59,8,6,8,7.38,9.83,7.38
5051,F,50,7,20,3,6,3,6.67,3.33,6.67
5052,M,35,16,10,7,2,7,1.43,5.0,1.43
5053,M,25,4,151,7,7,7,21.57,21.57,21.57
5054,M,35,2,447,8,2,8,55.88,223.5,55.88
5055,F,35,16,28,2,7,2,14.0,4.0,14.0
5056,M,45,1,131,5,8,5,26.2,16.38,26.2
5057,M,50,7,52,8,3,8,6.5,17.33,6.5
5058,M,56,17,28,2,6,2,14.0,4.67,14.0
5059,M,45,16,89,7,3,7,12.71,29.67,12.71
5060,M,45,17,43,6,9,6,7.17,4.78,7.17
5061,F,18,19,151,8,2,8,18.88,75.5,18.88
5062,M,50,16,13,3,7,3,4.33,1.86,4.33
5063,F,1,10,72,3,9,3,24.0,8.0,24.0
5064,M,18,4,67,3,7,3,22.33,9.57,22.33
5065,M,25,14,161,3,6,3,53.67,26.83,53.67
5066,F,25,1,19,7,3,7,2.71,6.33,2.71
5067,M,56,13,20,3,8,3,6.67,2.5,6.67
5068,M,35,7,34,7,5,7,4.86,6.8,4.86
5069,F,56,0,16,2,5,2,8.0,3.2,8.0
5070,M,25,2,308,7,3,7,44.0,102.67,44.0
5071,F,25,7,62,8,2,8,7.75,31.0,7.75
5072,M,45,17,42,3,7,3,14.0,6.0,14.0
5073,M,56,2,13,3,3,3,4.33,4.33,4.33
5074,M,1,0,482,8,2,8,60.25,241.0,60.25
5075,M,50,6,37,4,8,4,9.25,4.62,9.25
5076,M,25,3,73,3,5,3,24.33,14.6,24.33
5077,M,25,2,270,8,2,8,33.75,135.0,33.75
5078,M,45,7,45,6,2,6,7.5,22.5,7.5
5079,M,25,4,43,6,6,6,7.17,7.17,7.17
5080,F,50,12,45,5,4,5,9.0,11.25,9.0
5081,F,18,4,58,6,7,6,9.67,8.29,9.67
5082,M,35,1,142,7,8,7,20.29,17.75,20.29
5083,M,25,4,192,6,7,6,32.0,27.43,32.0
5084,M,18,4,181,6,5,6,30.17,36.2,30.17
5085,M,56,17,140,3,9,3,46.67,15.56,46.67
5086,M,25,1,104,7,8,7,14.86,13.0,14.86
5087,F,25,6,191,3,5,3,63.67,38.2,63.67
5088,M,25,17,22,7,3,7,3.14,7.33,3.14
5089,F,35,16,20,3,6,3,6.67,3.33,6.67
5090,F,35,19,269,9,9,9,29.89,29.89,29.89
5091,M,25,17,211,9,3,9,23.44,70.33,23.44
5092,M,56,14,46,5,5,5,9.2,9.2,9.2
5093,M,50,7,28,3,3,3,9.33,9.33,9.33
5094,M,18,10,40,7,3,7,5.71,13.33,5.71
5095,F,35,1,28,3,3,3,9.33,9.33,9.33
5096,M,25,11,193,9,9,7,21.44,21.44,27.57
5097,M,56,16,82,7,6,7,11.71,13.67,11.71
5098,M,50,7,121,3,7,3,40.33,17.29,40.33
5099,M,18,0,139,3,3,3,46.33,46.33,46.33
5100,M,50,6,512,3,7,3,170.67,73.14,170.67
5101,M,25,0,29,4,2,4,7.25,14.5,7.25
5102,M,25,12,94,8,3,6,11.75,31.33,15.67
5103,F,35,16,220,5,3,5,44.0,73.33,44.0
5104,M,35,20,34,6,2,6,5.67,17.0,5.67
5105,M,50,7,68,4,7,4,17.0,9.71,17.0
5106,F,35,1,42,5,3,5,8.4,14.0,8.4
5107,F,45,0,404,8,8,8,50.5,50.5,50.5
5108,F,25,9,241,7,4,7,34.43,60.25,34.43
5109,F,45,6,94,8,3,8,11.75,31.33,11.75
5110,M,35,15,13,6,7,6,2.17,1.86,2.17
5111,M,35,2,487,7,8,7,69.57,60.88,69.57
5112,M,35,13,216,8,7,8,27.0,30.86,27.0
5113,M,25,0,344,3,3,3,114.67,114.67,114.67
5114,F,1,10,99,3,5,3,33.0,19.8,33.0
5115,M,56,12,24,8,5,8,3.0,4.8,3.0
5116,M,35,6,18,3,3,3,6.0,6.0,6.0
5117,F,25,0,18,3,5,3,6.0,3.6,6.0
5118,M,1,10,86,8,6,8,10.75,14.33,10.75
5119,F,25,0,21,2,5,2,10.5,4.2,10.5
5120,M,50,7,126,3,7,3,42.0,18.0,42.0
5121,M,25,7,113,6,3,6,18.83,37.67,18.83
5122,M,25,0,14,6,4,6,2.33,3.5,2.33
5123,M,50,12,76,4,2,6,19.0,38.0,12.67
5124,M,35,2,171,9,8,9,19.0,21.38,19.0
5125,M,45,0,20,6,6,6,3.33,3.33,3.33
5126,M,25,11,97,3,4,3,32.33,24.25,32.33
5127,M,45,5,37,5,3,5,7.4,12.33,7.4
5128,M,50,7,58,5,3,5,11.6,19.33,11.6
5129,M,45,17,80,5,7,5,16.0,11.43,16.0
5130,F,50,1,14,5,4,5,2.8,3.5,2.8
5131,F,25,1,278,7,2,5,39.71,139.0,55.6
5132,M,35,7,37,7,5,7,5.29,7.4,5.29
5133,M,18,11,46,8,5,8,5.75,9.2,5.75
5134,M,25,17,59,7,9,7,8.43,6.56,8.43
5135,M,35,7,63,8,2,8,7.88,31.5,7.88
5136,M,25,12,151,9,8,9,16.78,18.88,16.78
5137,M,18,18,82,3,4,3,27.33,20.5,27.33
5138,M,25,17,102,9,2,9,11.33,51.0,11.33
5139,M,50,16,81,5,3,5,16.2,27.0,16.2
5140,M,25,6,258,7,3,4,36.86,86.0,64.5
5141,M,18,17,31,4,4,2,7.75,7.75,15.5
5142,M,25,1,218,5,5,5,43.6,43.6,43.6
5143,M,18,4,84,8,5,8,10.5,16.8,10.5
5144,F,50,0,26,9,9,9,2.89,2.89,2.89
5145,M,35,7,14,7,8,7,2.0,1.75,2.0
5146,M,56,1,11,3,8,3,3.67,1.38,3.67
5147,M,18,0,24,4,2,4,6.0,12.0,6.0
5148,M,25,20,70,8,7,8,8.75,10.0,8.75
5149,M,35,1,20,2,6,2,10.0,3.33,10.0
5150,M,25,3,27,2,3,2,13.5,9.0,13.5
5151,M,18,19,96,7,4,7,13.71,24.0,13.71
5152,F,25,4,22,4,4,4,5.5,5.5,5.5
5153,M,25,7,300,7,6,7,42.86,50.0,42.86
5154,M,25,16,27,2,3,2,13.5,9.0,13.5
5155,M,25,16,14,5,3,5,2.8,4.67,2.8
5156,M,18,14,221,8,6,8,27.62,36.83,27.62
5157,M,35,1,63,5,7,5,12.6,9.0,12.6
5158,F,18,4,132,3,2,3,44.0,66.0,44.0
5159,M,35,7,17,6,9,6,2.83,1.89,2.83
5160,F,18,4,18,9,3,9,2.0,6.0,2.0
5161,M,25,4,216,8,9,8,27.0,24.0,27.0
5162,M,25,17,23,8,6,8,2.88,3.83,2.88
5163,M,45,6,344,4,4,4,86.0,86.0,86.0
5164,F,35,17,49,7,4,7,7.0,12.25,7.0
5165,M,35,6,63,8,9,8,7.88,7.0,7.88
5166,M,50,6,73,3,8,3,24.33,9.12,24.33
5167,M,18,15,97,2,2,2,48.5,48.5,48.5
5168,M,35,7,15,6,7,6,2.5,2.14,2.5
5169,F,50,4,75,4,5,4,18.75,15.0,18.75
5170,M,18,4,46,7,2,7,6.57,23.0,6.57
5171,M,56,17,22,9,7,9,2.44,3.14,2.44
5172,F,35,11,294,4,9,4,73.5,32.67,73.5
5173,M,1,10,89,2,8,2,44.5,11.12,44.5
5174,M,45,1,16,3,3,3,5.33,5.33,5.33
5175,F,35,9,23,6,5,6,3.83,4.6,3.83
5176,M,1,10,38,6,7,6,6.33,5.43,6.33
5177,M,45,14,67,3,5,3,22.33,13.4,22.33
5178,M,50,0,175,8,6,8,21.88,29.17,21.88
5179,M,25,12,22,5,5,5,4.4,4.4,4.4
5180,M,35,11,81,7,3,7,11.57,27.0,11.57
5181,M,25,7,35,4,6,4,8.75,5.83,8.75
5182,F,35,7,206,8,7,8,25.75,29.43,25.75
5183,F,18,20,66,8,2,8,8.25,33.0,8.25
5184,M,18,20,199,6,8,8,33.17,24.88,24.88
5185,F,35,4,192,5,4,5,38.4,48.0,38.4
5186,M,35,12,52,4,6,4,13.0,8.67,13.0
5187,M,18,16,79,9,4,9,8.78,19.75,8.78
5188,F,35,9,69,5,9,5,13.8,7.67,13.8
5189,F,45,7,22,4,7,4,5.5,3.14,5.5
5190,F,35,0,30,8,7,8,3.75,4.29,3.75
5191,F,25,4,21,8,9,8,2.62,2.33,2.62
5192,M,25,7,16,9,7,9,1.78,2.29,1.78
5193,M,35,12,134,8,7,8,16.75,19.14,16.75
5194,M,25,7,42,7,5,2,6.0,8.4,21.0
5195,M,35,7,40,3,2,3,13.33,20.0,13.33
5196,M,56,7,46,9,5,9,5.11,9.2,5.11
5197,F,56,3,78,5,2,5,15.6,39.0,15.6
5198,F,18,4,185,9,7,8,20.56,26.43,23.12
5199,F,25,1,22,7,7,7,3.14,3.14,3.14
5200,F,35,15,45,7,8,7,6.43,5.62,6.43
5201,M,50,7,69,6,6,6,11.5,11.5,11.5
5202,M,18,4,17,6,3,6,2.83,5.67,2.83
5203,F,45,6,24,4,7,7,6.0,3.43,3.43
5204,M,50,13,33,7,2,7,4.71,16.5,4.71
5205,M,25,1,235,7,7,7,33.57,33.57,33.57
5206,M,35,7,17,3,2,3,5.67,8.5,5.67
5207,M,25,0,14,8,3,8,1.75,4.67,1.75
5208,M,25,4,84,5,5,5,16.8,16.8,16.8
5209,M,50,1,87,7,4,7,12.43,21.75,12.43
5210,F,35,17,37,6,8,6,6.17,4.62,6.17
5211,M,25,1,71,7,7,7,10.14,10.14,10.14
5212,M,18,2,26,6,3,6,4.33,8.67,4.33
5213,M,18,0,26,8,4,8,3.25,6.5,3.25
5214,F,35,9,15,9,8,9,1.67,1.88,1.67
5215,F,56,6,10,6,5,3,1.67,2.0,3.33
5216,M,18,2,16,6,8,6,2.67,2.0,2.67
5217,M,25,17,83,3,7,3,27.67,11.86,27.67
5218,M,18,0,29,5,6,5,5.8,4.83,5.8
5219,M,18,4,77,8,2,8,9.62,38.5,9.62
5220,M,25,7,453,6,4,4,75.5,113.25,113.25
5221,F,56,1,23,6,5,6,3.83,4.6,3.83
5222,M,25,12,202,5,3,5,40.4,67.33,40.4
5223,M,56,10,140,3,5,3,46.67,28.0,46.67
5224,M,35,1,21,9,6,9,2.33,3.5,2.33
5225,M,18,4,141,7,2,7,20.14,70.5,20.14
5226,M,35,0,57,7,2,7,8.14,28.5,8.14
5227,M,18,10,111,3,4,8,37.0,27.75,13.88
5228,M,1,0,19,7,2,7,2.71,9.5,2.71
5229,M,25,0,52,2,6,7,26.0,8.67,7.43
5230,M,25,12,88,4,2,4,22.0,44.0,22.0
5231,M,35,7,16,6,7,6,2.67,2.29,2.67
5232,M,25,4,94,6,9,6,15.67,10.44,15.67
5233,M,25,5,77,2,7,2,38.5,11.0,38.5
5234,F,25,0,141,4,8,4,35.25,17.62,35.25
5235,M,25,4,22,7,5,7,3.14,4.4,3.14
5236,M,25,14,91,8,2,8,11.38,45.5,11.38
5237,M,25,7,40,3,5,3,13.33,8.0,13.33
5238,F,50,16,14,8,3,8,1.75,4.67,1.75
5239,M,35,7,193,4,9,4,48.25,21.44,48.25
5240,F,25,0,23,4,8,4,5.75,2.88,5.75
5241,F,25,4,65,7,7,7,9.29,9.29,9.29
5242,M,25,1,75,7,4,7,10.71,18.75,10.71
5243,M,1,10,24,9,9,9,2.67,2.67,2.67
5244,M,18,4,29,8,7,8,3.62,4.14,3.62
5245,F,45,1,14,7,8,7,2.0,1.75,2.0
5246,F,18,0,90,7,8,7,12.86,11.25,12.86
5247,F,1,10,24,2,4,2,12.0,6.0,12.0
5248,F,45,14,69,9,6,9,7.67,11.5,7.67
5249,F,45,14,232,5,4,5,46.4,58.0,46.4
5250,M,50,6,199,8,2,8,24.88,99.5,24.88
5251,F,25,17,109,4,5,6,27.25,21.8,18.17
5252,M,25,20,41,7,4,7,5.86,10.25,5.86
5253,F,56,13,100,6,4,6,16.67,25.0,16.67
5254,M,18,4,54,6,4,6,9.0,13.5,9.0
5255,M,1,10,93,7,9,7,13.29,10.33,13.29
5256,M,25,16,544,5,2,5,108.8,272.0,108.8
5257,F,25,2,57,4,3,4,14.25,19.0,14.25
5258,M,35,4,11,3,6,3,3.67,1.83,3.67
5259,M,25,6,21,3,7,3,7.0,3.0,7.0
5260,M,35,7,133,7,2,7,19.0,66.5,19.0
5261,M,35,12,64,7,3,7,9.14,21.33,9.14
5262,F,25,14,45,2,4,2,22.5,11.25,22.5
5263,M,35,7,82,2,9,2,41.0,9.11,41.0
5264,M,18,4,110,7,7,8,15.71,15.71,13.75
5265,M,45,1,175,4,7,4,43.75,25.0,43.75
