user_id,cluster_id,label
5385,0,"Action, Drama / Kevin Smith, Terry Gilliam Films"
5385,1,"Adventure, Action / George Lucas, Richard Donner Films"
5385,2,"Comedy, Drama / Sam Mendes, Stephen Frears Films"
5385,3,"Sci-Fi, Adventure / Dean Parisot, Andrew Niccol Films"
5385,4,"Action, Drama / Steven Spielberg, Steven Soderbergh Films"
5385,5,"Action, Adventure / Irvin Kershner, Richard Marquand Films"
5385,6,"Sci-Fi, Comedy / Robert Zemeckis, Spike Jonze Films"
5386,0,"Action, Comedy / Richard Donner, Jan De Bont Films"
5386,1,"Sci-Fi, Action / Paul Verhoeven, Steven Spielberg Films"
5386,2,"Comedy, Thriller / John Carpenter, John Lasseter Films"
5386,3,"Action, Comedy / Barry Sonnenfeld, Brian Helgeland Films"
5386,4,"Action, Adventure / Stephen Norrington, Peter Hyams Films"
5386,5,"Action, Adventure / David Carson, David Fincher Films"
5386,6,"Action, Adventure / George Lucas, John Boorman Films"
5386,7,"Action, Thriller / Sam Mendes, Ridley Scott Films"
5387,0,"Thriller, Action / Wolfgang Petersen, Alfred Hitchcock Films"
5387,1,"Comedy, Drama / Peter Chelsom, George Lucas Films"
5387,2,"Comedy, Romance / Alfred Hitchcock, Billy Wilder Films"
5387,3,"Comedy, Sci-Fi / Robert Zemeckis, Director Not Available Films"
5387,4,"Action, Sci-Fi / Steven Spielberg, Gareth Edwards Films"
5387,5,"Drama, Comedy / Woody Allen, Mel Brooks Films"
5388,0,"Comedy, Horror / Mary Harron, Edward Norton Films"
5388,1,"Action, Drama / Steven Spielberg, Steven Soderbergh Films"
5388,2,"Action, Adventure / Steven Spielberg, Irvin Kershner Films"
5388,3,"Action, Romance / Jan De Bont Films"
5388,4,Drama / Director Not Available Films
5388,5,"Thriller, Action / Adrian Lyne, John Woo Films"
5388,6,"Drama, Romance / Andrew Bergman Films"
5389,0,"Action, Sci-Fi / Brian Helgeland, David O. Russell Films"
5389,1,"Sci-Fi, Adventure / George Lucas, George A. Romero Films"
5389,2,"Sci-Fi, Comedy / Marc Caro, Jean-Pierre Jeunet, Dean Parisot Films"
5389,3,"Comedy, Sci-Fi / Joe Johnston, Michael Curtiz Films"
5389,4,"Sci-Fi, Romance / Gerald Potterton, John Bruno, John Halas, John Carpenter Films"
5389,5,"Sci-Fi, Action / Barry Sonnenfeld, Leonard Nimoy Films"
5389,6,"Sci-Fi, Drama / Ridley Scott, Mimi Leder Films"
5389,7,"Comedy, Sci-Fi / Sam Mendes, Sam Raimi Films"
5389,8,"Sci-Fi, Action / Mel Brooks, Ron Howard Films"
5390,0,"Action, Thriller / Gerald Potterton, John Bruno, John Halas, Jan De Bont Films"
5390,1,"Action, Adventure / George Lucas, James Cameron Films"
5390,2,"Drama, Action / Steven Spielberg, John Milius Films"
5390,3,"Action, Crime / Richard Donner, Tim Burton Films"
5391,0,Comedy / Harold Ramis Films
5391,1,Drama / Paul Schrader Films
5391,2,"Drama, Action / David Lynch, Alfred Hitchcock Films"
5391,3,"Action, Sci-Fi / Robert Longo Films"
5391,4,"Action, Adventure / Leonard Nimoy Films"
5391,5,"Children'S, Comedy / Rob Minkoff Films"
5391,6,Comedy / Les Mayfield Films
5392,0,Comedy / Alexander Payne Films
5392,1,"Sci-Fi, Drama / Steven Spielberg, Alfred Hitchcock Films"
5392,2,"Drama, Comedy / Sam Mendes, Ang Lee Films"
5392,3,"Action, Drama / Irvin Kershner, Mel Gibson Films"
5392,4,"Drama / Robert Redford, Gus Van Sant Films"
5392,5,"Children'S, Comedy / Chris Noonan Films"
5392,6,"Drama, Crime / Director Not Available, Thomas Carter Films"
5392,7,"Drama, Romance / Cameron Crowe, James Cameron Films"
5393,0,"Drama, Romance / Paul Thomas Anderson, Wayne Wang Films"
5393,1,"Drama, War / Neil Jordan, Eli Roth Films"
5393,2,"Drama, Comedy / Robert Redford, David Lynch Films"
5393,3,"Drama, War / Martin Scorsese, Kevin Costner Films"
5393,4,"Drama, Romance / Richard Donner, Norman Jewison Films"
5393,5,"Drama, Comedy / Barry Levinson, Pat O&Apos;Connor Films"
5393,6,"Drama, Action / John G. Avildsen, George Seaton, Henry Hathaway Films"
5393,7,"Drama, Crime / Spike Lee, Les Mayfield Films"
5393,8,"Drama, Action / Sylvester Stallone, Steven Kampmann, William Porter Films"
5394,0,"Drama, Comedy / Ron Howard, Sylvester Stallone Films"
5394,1,"Comedy, Drama / Gerald Potterton, John Bruno, John Halas, Cameron Crowe Films"
5394,2,"Thriller, Drama / Alfred Hitchcock, David Lynch Films"
5394,3,"Comedy, Drama / Chris Columbus, Woody Allen Films"
5394,4,"Action, Sci-Fi / Steven Spielberg, Stanley Kubrick Films"
5394,5,"Comedy, Drama / Robert Zemeckis, Woody Allen Films"
5394,6,"Comedy, Drama / Tim Burton, Director Not Available Films"
5395,0,"Comedy, Sci-Fi / Stanley Kubrick, Dean Parisot Films"
5395,1,"Thriller, Mystery / Paul Verhoeven, Dwight H. Little Films"
5395,2,"Comedy, Thriller / Alfred Hitchcock, Kelly Makin, Carl Gottlieb Films"
5395,3,"Comedy, Romance / Alfred Hitchcock, Clyde Geronimi, Wilfred Jackson, Hamilton Luske Films"
5395,4,"Drama, Comedy / Sam Mendes, Tom Gormican Films"
5395,5,"Romance, Drama / Tim Burton, Frank Coraci Films"
5395,6,"Comedy, Drama / Gene Saks, Richard Donner Films"
5395,7,"Drama, Comedy / Steven Spielberg, Mel Brooks Films"
5396,0,"Sci-Fi, Action / Terry Gilliam, Steven Soderbergh Films"
5396,1,"Action, Sci-Fi / James Cameron, Irvin Kershner Films"
5396,2,"Romance, Animation / Gerald Potterton, John Bruno, John Halas, Ron Howard Films"
5396,3,"Sci-Fi, Action / John Mctiernan, Kevin Smith Films"
5396,4,"Action, Adventure / Steven Spielberg, George Lucas Films"
5397,0,"Horror, Comedy / Danny Boyle, Ivan Reitman Films"
5397,1,"Comedy, Drama / John Frankenheimer, Adrian Lyne Films"
5397,2,"Drama, Thriller / Alfred Hitchcock, Sam Mendes Films"
5397,3,"Comedy, Action / Jan De Bont, Steven Spielberg Films"
5397,4,"Drama, Action / Quentin Tarantino, Renny Harlin Films"
5397,5,"Thriller, Drama / George Lucas, Gregory Hoblit Films"
5397,6,"Comedy, Drama / Paul Verhoeven, Gus Van Sant Films"
5397,7,"Comedy, Sci-Fi / Steven Spielberg, Tim Burton Films"
5398,0,"Children'S, Comedy / Rob Minkoff, Director Not Available Films"
5398,1,"Adventure, Comedy / George Lucas, Tim Burton Films"
5398,2,"Drama, Thriller / Sam Mendes, Kevin Smith Films"
5399,0,"Sci-Fi, Action / Mimi Leder, Michael Bay Films"
5399,1,"Sci-Fi, Action / Peter Hyams, Robert Zemeckis Films"
5399,2,"Drama, Comedy / Sam Mendes, Rob Minkoff Films"
5399,3,"Sci-Fi, Adventure / Paul Verhoeven, Kevin Smith Films"
5399,4,"Adventure, Sci-Fi / George Lucas, James Cameron Films"
5399,5,"Romance, Drama / Gerald Potterton, John Bruno, John Halas, Luis Mandoki Films"
5399,6,"Action, Sci-Fi / Steven Soderbergh, John Woo Films"
5400,0,"Drama, War / David O. Russell, Iain Softley Films"
5400,1,"Drama, Adventure / Director Not Available Films"
5400,2,"Action, Drama / James Cameron, Edward Norton Films"
5400,3,"Drama, Romance / Wayne Wang, Tom Dey Films"
5400,4,Drama / Steven Soderbergh Films
5400,5,"Action, Romance / Andrzej Bartkowiak, Ridley Scott Films"
5400,6,"Comedy, Horror / Mary Harron Films"
5401,0,"Drama, Romance / James Mangold, Henry Selick Films"
5401,1,"Children'S, Animation / Tim Burton, Steve Barron Films"
5401,2,"Drama, Mystery / Kevin Costner, Jon Amiel Films"
5401,3,"Drama, Comedy / Sam Mendes, Pat O&Apos;Connor Films"
5401,4,"Drama, Children'S / Joe Johnston, Guy Ritchie Films"
5401,5,"Drama, Romance / Kevin Smith, Chris Smith Films"
5401,6,"Drama, Comedy / Spike Lee, Mike Newell Films"
5401,7,"Drama, Comedy / Gus Van Sant, Joe Johnston Films"
5402,0,"Adventure, Sci-Fi / Irvin Kershner, Sydney Pollack Films"
5402,1,"Drama, Romance / Bill Condon, Roy William Neill Films"
5402,2,"Drama, Romance / Michael Curtiz, Billy Wilder Films"
5402,3,"Drama, Comedy / Ron Howard, David Koepp Films"
5402,4,"Drama, War / Steven Spielberg, John Lasseter Films"
5403,0,"Action, Adventure / Steven Spielberg, Chris Smith Films"
5403,1,"Comedy, Thriller / Alfred Hitchcock, James Cameron Films"
5403,2,"Comedy, Action / Gerald Potterton, John Bruno, John Halas, Duwayne Dunham Films"
5403,3,"Sci-Fi, Action / George Lucas, Mimi Leder Films"
5404,0,"Drama, Thriller / James Cameron, Wes Craven Films"
5404,1,"Drama, Comedy / Arthur Penn, Barry Levinson Films"
5404,2,"Drama, Comedy / Stanley Kubrick, Bill Condon Films"
5404,3,"Comedy, Drama / Martin Brest, Mel Brooks Films"
5404,4,"Drama, Romance / Kevin Smith, Rob Reiner Films"
5404,5,"Comedy, Drama / Ivan Reitman, Jay Roach Films"
5404,6,"Sci-Fi, Action / Steven Spielberg, Vincenzo Natali Films"
5404,7,"Comedy, Romance / Woody Allen, Robert Zemeckis Films"
5404,8,"Drama, Romance / Michael Curtiz, Victor Fleming Films"
5405,0,"Drama, Romance / Mike Nichols, Steve James Films"
5405,1,"Drama, Comedy / Robert Zemeckis, Steven Soderbergh Films"
5406,0,"Drama, Comedy / Daniel Petrie, Steven Spielberg Films"
5406,1,"Drama, Comedy / Director Not Available, Barry Levinson Films"
5406,2,"Comedy, Children'S / William Wyler, Guy Ritchie Films"
5406,3,"Comedy, Romance / Garry Marshall, Jerry Zucker Films"
5406,4,"Comedy, Drama / Ron Shelton, Julia Leigh Films"
5406,5,"Comedy, Animation / Robert Zemeckis, Clyde Geronimi, Wilfred Jackson, Hamilton Luske Films"
5406,6,"Drama, Comedy / Hugh Hudson, Jon Turteltaub Films"
5407,0,"Drama, Comedy / Jay Roach, Ridley Scott Films"
5407,1,Drama / Stanley Kubrick Films
5407,2,"Drama, Romance / Michael Curtiz, Régis Wargnier Films"
5407,3,"Film-Noir, Mystery / Roman Polanski, Paul Schrader Films"
5407,4,"Drama, Romance / Victor Fleming, Director Not Available Films"
5407,5,"Comedy, Adventure / Dean Parisot, Jay Roach Films"
5408,0,"Comedy, Musical / Ron Howard, William Cottrell, David Hand, Wilfred Jackson Films"
5408,1,"Drama, Action / Gerald Potterton, John Bruno, John Halas, John Carpenter Films"
5408,2,"Musical, Comedy / Mark Sandrich, Robert Allen, Vincente Minnelli, Charles Walters Films"
5408,3,"Comedy, Drama / Director Not Available, Andrew Davis Films"
5408,4,"Musical, Animation / George Cukor, George Dunning Films"
5408,5,"Comedy, Adventure / Robert Zemeckis, Leonard Nimoy Films"
5408,6,"Musical, Romance / Steven Spielberg, Franco Zeffirelli Films"
5408,7,"Adventure, Sci-Fi / George Lucas, Terry Gilliam Films"
5408,8,"Animation, Children'S / Guy Ritchie, Bill Condon Films"
5409,0,"Action, Thriller / Peter Hyams Films"
5409,1,"Adventure, Action / George Lucas, Richard Marquand Films"
5409,2,"Comedy, Drama / Sam Mendes, Kevin Smith Films"
5409,3,"Comedy, Adventure / Jay Roach, Dean Parisot Films"
5409,4,Comedy / Spike Jonze Films
5410,0,Drama / Paul Schrader Films
5410,1,"Drama, Action / Bruce Beresford, Woody Allen Films"
5410,2,"Drama, Comedy / Fred Walton, Fred Zinnemann Films"
5410,3,"Drama, Comedy / Maya Angelou, Barry Levinson Films"
5410,4,"Comedy, Romance / Robert Zemeckis Films"
5410,5,"Adventure, Musical / Betty Thomas, Alexander Payne Films"
5410,6,"Comedy, Drama / Bob Clark, David Lynch Films"
5411,0,"Action, Adventure / Richard Marquand Films"
5411,1,"Drama, Horror / Kenneth Branagh, Tim Burton Films"
5411,2,"Musical, Romance / George Cukor, Charles Sturridge Films"
5411,3,Adventure / George Lucas Films
5411,4,"Drama, Romance / Franco Zeffirelli, Stephan Elliott Films"
5411,5,"Drama, Children'S / Greta Gerwig, Rob Minkoff Films"
5412,0,"Drama, Action / Quentin Tarantino, John G. Avildsen Films"
5412,1,"Action, Sci-Fi / Steven Spielberg, Ridley Scott Films"
5412,2,"Sci-Fi, Drama / Stanley Kubrick, Steven Spielberg Films"
5412,3,"Drama, Romance / Barry Levinson, Garry Marshall Films"
5412,4,"Drama, Adventure / Gerald Potterton, John Bruno, John Halas, Director Not Available Films"
5412,5,"Comedy, Drama / Sam Mendes, Rusty Cundieff Films"
5412,6,"Action, Thriller / Paul Verhoeven, Alfred Hitchcock Films"
5412,7,"Adventure, Action / Jonathan Frakes, Leonard Nimoy Films"
5413,0,"Drama, Action / Sam Mendes, Irvin Kershner Films"
5413,1,"Drama, Thriller / Martin Scorsese, Alfred Hitchcock Films"
5413,2,"Drama, Sci-Fi / Gerald Potterton, John Bruno, John Halas, Kevin Smith Films"
5413,3,"Action, Thriller / John Mctiernan, Alfred Hitchcock Films"
5413,4,"Drama, Thriller / David Cronenberg, Roman Polanski Films"
5413,5,"Drama, Comedy / Woody Allen, Quentin Tarantino Films"
5413,6,"Action, Sci-Fi / Stanley Kubrick, John Carpenter Films"
5414,0,"Action, Thriller / Jan De Bont, John Mctiernan Films"
5414,1,"Horror, Drama / Fraser C. Heston, Mary Lambert Films"
5414,2,"Action, Sci-Fi / James Cameron, Wes Craven Films"
5414,3,"Horror, Comedy / George A. Romero, Sam Raimi Films"
5414,4,"Action, Sci-Fi / Guy Ritchie, Irvin Kershner Films"
5414,5,"Horror, Comedy / Director Not Available, Joe Johnston Films"
5414,6,"Horror, Action / Sean S. Cunningham, Steve Miner Films"
5414,7,"Comedy, Sci-Fi / Paul Verhoeven, Robert Zemeckis Films"
5414,8,"Action, Drama / John G. Avildsen, Alfred Hitchcock Films"
5415,0,"Comedy, Drama / Sam Mendes, Norman Jewison Films"
5415,1,"Comedy, Action / John Lasseter, Michael Curtiz Films"
5415,2,"Comedy, Action / Ivan Reitman, Irvin Kershner Films"
5415,3,"Comedy, Romance / Victor Fleming, James F. Robinson Films"
5415,4,"Comedy, Adventure / Jerry Zucker, Rob Reiner Films"
5416,0,"Horror, Comedy / Frank Capra, Billy Wilder Films"
5416,1,"Comedy, Action / John Carpenter, John Lasseter Films"
5416,2,"Drama, Comedy / Sam Mendes, Adrian Lyne Films"
5416,3,"Comedy, Crime / Mel Brooks, Frank Marshall Films"
5416,4,"Adventure, Comedy / Rob Reiner, Mel Brooks Films"
5416,5,"Thriller, Crime / Director Not Available, Stephen Hopkins Films"
5416,6,"Comedy, Sci-Fi / Robert Zemeckis Films"
5416,7,"Comedy, Thriller / Tim Mccanlies, Frank Capra Films"
5417,0,"Sci-Fi, Adventure / Joe Johnston, Rob Cohen Films"
5417,1,"Adventure, Fantasy / George Lucas, Ron Howard Films"
5418,0,"Drama, Comedy / Steven Spielberg, Michael Curtiz Films"
5418,1,"Sci-Fi, Action / Robert Zemeckis, Ridley Scott Films"
5418,2,"War, Comedy / George Lucas, Stanley Kubrick Films"
5418,3,"Comedy, Drama / Woody Allen, Alan Parker Films"
5418,4,"Thriller, Action / Steven Spielberg, Sam Mendes Films"
5418,5,"Action, Adventure / Director Not Available, Guy Hamilton Films"
5418,6,"Comedy, Romance / James Cameron, Peter Chelsom Films"
5419,0,"War, Drama / Francis Ford Coppola, Richard Marquand Films"
5419,1,"Drama, Thriller / Rusty Cundieff, Joseph L. Mankiewicz Films"
5419,2,"Drama, Comedy / Alfred Hitchcock, Billy Wilder Films"
5419,3,"Drama, Comedy / Martin Scorsese, Tim Burton Films"
5419,4,"Drama, Romance / Nicolas Roeg, Michael Curtiz Films"
5419,5,"Drama, Sci-Fi / Stanley Kramer, Stanley Kubrick Films"
5420,0,"Children'S, Animation / Duwayne Dunham, Stephen Herek Films"
5420,1,"Children'S, Comedy / Robert Stevenson, P.J. Hogan Films"
5420,2,"Children'S, Drama / Alan Parker, Barnet Kellman Films"
5420,3,"Children'S, Comedy / George Lucas, Joe Johnston Films"
5420,4,"Children'S, Comedy / Ron Underwood, Steve Barron Films"
5420,5,"Children'S, Comedy / Sam Mendes, Sam Weisman Films"
5420,6,"Musical, Children'S / Bob Fosse, Kenny Ortega Films"
5420,7,"Musical, Children'S / Walter Murch, George Cukor Films"
5421,0,"Drama, Comedy / Barry Levinson, Amy Heckerling Films"
5421,1,"Drama, Action / Steven Spielberg, Roger Donaldson Films"
5421,2,"Comedy, Drama / Robert Zemeckis, Norman Jewison Films"
5421,3,"Drama, Comedy / John Landis, Claude Berri Films"
5421,4,"Drama, Comedy / David Lynch, Mike Newell Films"
5421,5,"Drama, Comedy / Director Not Available, Tim Burton Films"
5421,6,"Drama, Comedy / Ramón Menéndez, Lawrence Kasdan Films"
5422,0,"Comedy, Drama / Harold Ramis, Chris Columbus Films"
5422,1,"Comedy, Romance / Woody Allen, Alfred Hitchcock Films"
5422,2,"Comedy, Romance / John Landis, George Lucas Films"
5423,0,"Comedy, Drama / Sam Raimi Films"
5423,1,"Thriller, Drama / Sidney Lumet, Alfred Hitchcock Films"
5423,2,"Comedy, Crime / Billy Wilder, Harry Hook Films"
5423,3,"Drama, Sci-Fi / Stanley Kubrick, Henry King, Otto Lang Films"
5423,4,"Comedy, Sci-Fi / Mel Brooks, Steven Spielberg Films"
5423,5,"Drama, Western / Martin Ritt, Tony Scott Films"
5423,6,"Comedy, Drama / Sam Mendes, Charles Shyer Films"
5424,0,"Adventure, Sci-Fi / Dean Parisot, James Gunn Films"
5424,1,"Comedy, Drama / John Lasseter, Michael Curtiz Films"
5424,2,"Drama, Comedy / Alfred Hitchcock, Howard Hawks Films"
5424,3,"Action, Adventure / George Lucas, James Cameron Films"
5424,4,"Comedy, Drama / Garry Marshall, Stephen Frears Films"
5424,5,"Comedy, Drama / Jay Roach, Pat O&Apos;Connor Films"
5424,6,"Drama, Comedy / Robert Zemeckis, Barry Levinson Films"
5424,7,"Drama, Comedy / James Cameron, Sam Mendes Films"
5425,0,"Comedy, Drama / James Merendino, Paul Weitz Films"
5425,1,"Comedy / Myles Berkowitz, Kevin Smith Films"
5425,2,"Drama, Comedy / Sam Mendes, Gil Junger Films"
5425,3,"Drama, Thriller / Orson Welles, Director Not Available Films"
5425,4,"Drama, Comedy / Martin Scorsese, Alex Cox Films"
5425,5,"Drama, Sci-Fi / Terry Gilliam, Quentin Tarantino Films"
5425,6,Drama / Milos Forman Films
5426,0,"Comedy, Drama / Chris Columbus, John Hughes Films"
5426,1,"Drama, Comedy / Jon Turteltaub, Jon Avnet Films"
5426,2,"Action, Drama / Steven Spielberg, George P. Cosmatos Films"
5426,3,"Thriller, Action / Richard Donner, Paul Verhoeven Films"
5426,4,"Comedy, Drama / Charles Shyer, Forest Whitaker Films"
5426,5,"Comedy, Drama / Robert Zemeckis, James Cameron Films"
5427,0,"Comedy, Drama / Sam Mendes, Steve James Films"
5427,1,"Drama, Comedy / Stanley Kubrick, Martin Scorsese Films"
5428,0,"Drama, Action / Tony Scott, Richard Donner Films"
5428,1,"Drama, Comedy / Director Not Available, Jonathan Mostow Films"
5428,2,"Comedy, Drama / Billy Crystal, Andrew Bergman Films"
5428,3,"Drama, Comedy / Peter Segal, Barbet Schroeder Films"
5428,4,"Drama, Romance / Forest Whitaker, Garry Marshall Films"
5428,5,"Action, Sci-Fi / Steven Spielberg, Paul Verhoeven Films"
5428,6,"Drama, Comedy / Ron Howard, Kenneth Branagh Films"
5429,0,"Comedy, Drama / Kevin Costner, Spike Lee Films"
5429,1,"Comedy, Romance / Woody Allen, Norman Jewison Films"
5429,2,"Drama, Comedy / Spike Lee, Peter Chelsom Films"
5429,3,"Drama, Thriller / Steven Spielberg, Alfred Hitchcock Films"
5429,4,"Drama, Comedy / Director Not Available, Sam Mendes Films"
5429,5,"Comedy, Romance / Jonathan Demme, Edward Norton Films"
5429,6,"Drama, Comedy / Barry Levinson, Orson Welles Films"
5429,7,"Drama, Romance / Cameron Crowe, John N. Smith Films"
5429,8,"Animation, Children'S / Stephen Herek, Stephen Frears Films"
5430,0,"Romance, Comedy / Howard Deutch, Mike Judge Films"
5430,1,"Children'S, Musical / Larry Leker, Paul Sabella, Jan De Bont Films"
5430,2,"Musical, Children'S / Guy Ritchie, William Cottrell, David Hand, Wilfred Jackson Films"
5430,3,"Romance, Comedy / George Lucas, David Lean Films"
5430,4,"Romance, Comedy / George Cukor, Kelly Makin, Carl Gottlieb Films"
5430,5,"Romance, Comedy / Billy Wilder, Franco Zeffirelli Films"
5431,0,"Drama, Comedy / Robert Zemeckis, Chris Columbus Films"
5431,1,"Drama, Comedy / Peter Chelsom, Sam Mendes Films"
5431,2,"Comedy, Romance / Mike Nichols, Warren Beatty Films"
5431,3,"Comedy, Romance / John Lasseter, Allan Miller Films"
5431,4,"Comedy, Romance / Director Not Available, Stephen Frears Films"
5432,0,"Drama, War / Steven Soderbergh, Martin Ritt Films"
5432,1,"Drama, Romance / Stephen Frears, Victor Fleming Films"
5432,2,"Comedy, Drama / John Ford, Mervyn Leroy, Joshua Logan, Howard Hawks Films"
5432,3,"Drama, Comedy / Director Not Available, Steven Spielberg Films"
5432,4,"Comedy, Drama / Richard Benjamin, Frank Coraci Films"
5432,5,"Drama, Comedy / Adrian Lyne, Mark Rydell Films"
5432,6,"Drama, Mystery / Norman Jewison, David Lynch Films"
5432,7,"Drama, Action / Orson Welles, Claude Berri Films"
5432,8,"Drama, Comedy / Sam Mendes, Vincente Minnelli Films"
5433,0,"Action, Thriller / Gerald Potterton, John Bruno, John Halas, Oliver Stone Films"
5433,1,"Thriller, Drama / Peter Weir, George Lucas Films"
5433,2,"Comedy, Drama / Barry Levinson, Woody Allen Films"
5433,3,"Sci-Fi, Action / Steven Spielberg, John Carpenter Films"
5434,0,"Romance, Comedy / Kenneth Branagh, David Cronenberg Films"
5434,1,"Comedy, Sci-Fi / Steven Spielberg, Stanley Kubrick Films"
5434,2,"Drama, Comedy / James Cameron, Richard Attenborough Films"
5434,3,"Thriller, Mystery / Alfred Hitchcock, Director Not Available Films"
5434,4,"Comedy, Drama / Woody Allen, Milos Forman Films"
5434,5,"Drama, Comedy / Harold Ramis, Tim Burton Films"
5434,6,"Comedy, Drama / Cameron Crowe, Barbara Kopple Films"
5434,7,"Drama, Sci-Fi / Gus Van Sant, Penny Marshall Films"
5434,8,"Comedy, Drama / George Cukor, Joseph L. Mankiewicz Films"
5435,0,"Comedy, Romance / Woody Allen, Jon Avnet Films"
5435,1,"Action, Thriller / Tony Scott, Hal Ashby Films"
5435,2,"Drama, Sci-Fi / Arthur Penn, John Woo Films"
5435,3,"Adventure, Sci-Fi / Steven Spielberg, Victor Salva Films"
5435,4,"Drama, Action / Chris Noonan, Mel Gibson Films"
5435,5,"Sci-Fi, Action / James Cameron, Barry Sonnenfeld Films"
5435,6,"Adventure, Drama / George Lucas, Sam Mendes Films"
5436,0,"Action, Thriller / Michael Mann, Brian Helgeland Films"
5436,1,"Action, Thriller / Steven Spielberg, Brett Ratner Films"
5436,2,"Comedy, Romance / Andy Tennant Films"
5436,3,"Action, Adventure / David Carson, Jonathan Frakes Films"
5436,4,"Action, Sci-Fi / James Cameron, John Woo Films"
5436,5,"Action, Adventure / Simon West Films"
5437,0,"Action, Comedy / George Lucas, Woody Allen Films"
5437,1,"Comedy, Drama / Robert Zemeckis, Steven Spielberg Films"
5437,2,"Comedy, Drama / Steven Spielberg, Sam Mendes Films"
5438,0,"Drama, Thriller / Rob Reiner, Quentin Tarantino Films"
5438,1,"Drama, Comedy / Howard Deutch, Sylvester Stallone Films"
5438,2,"Drama, Comedy / Sam Mendes, Jan De Bont Films"
5438,3,"Drama, Comedy / Barry Levinson, Cameron Crowe Films"
5439,0,Drama / Gavin O&Apos;Connor Films
5439,1,"Drama, Comedy / Sam Mendes, Nora Ephron Films"
5439,2,"Drama, Action / Sidney Lumet, John Singleton Films"
5439,3,"Action, Horror / Steven Spielberg Films"
5439,4,"Comedy, Drama / Milos Forman Films"
5439,5,Comedy / Spike Jonze Films
5439,6,Drama / Paul Schrader Films
5439,7,"Drama, Romance / Michael Curtiz Films"
5439,8,Comedy / Lawrence Kasdan Films
5440,0,"Action, Adventure / Michael Bay Films"
5440,1,"Drama, Comedy / Tim Mccanlies, Charles Sturridge Films"
5440,2,"Drama, Comedy / Tim Burton, James Cameron Films"
5440,3,"Comedy, Drama / Arthur Penn, Hugh Wilson Films"
5440,4,"Comedy, Drama / Peter Jackson, Alexander Payne Films"
5440,5,"Comedy, Mystery / Alfred Hitchcock, Ron Underwood Films"
5440,6,"Comedy, Action / Barry Sonnenfeld, Spike Jonze Films"
5441,0,"Sci-Fi, Action / Robert Zemeckis, Mimi Leder Films"
5441,1,"Drama, Comedy / Joel Coen, Ethan Coen, Clint Eastwood Films"
5441,2,"Comedy, Drama / George Lucas, Tim Burton Films"
5441,3,"Action, Drama / Steven Spielberg, Irvin Kershner Films"
5441,4,"Sci-Fi, Comedy / Jay Roach, James Cameron Films"
5441,5,"Drama, Comedy / Martin Scorsese, Garry Marshall Films"
5441,6,"Comedy, Drama / Director Not Available, Sam Mendes Films"
5441,7,"Comedy, Drama / Francis Ford Coppola, Richard Donner Films"
5442,0,"Comedy, Thriller / John Mcnaughton, Dean Parisot Films"
5442,1,"Drama, Thriller / Sam Mendes, Norman Jewison Films"
5442,2,"Comedy, Drama / Kevin Smith, Quentin Tarantino Films"
5442,3,"Drama, Action / James Cameron, Michael Mann Films"
5442,4,"Comedy, Action / Guy Ritchie, Irvin Kershner Films"
5443,0,"Comedy, Drama / Peter Segal, Billy Wilder Films"
5443,1,"Action, Sci-Fi / Richard Donner, Ridley Scott Films"
5443,2,"Sci-Fi, Action / Gerald Potterton, John Bruno, John Halas, John Carpenter Films"
5443,3,"Comedy, Drama / Martin Scorsese, Jon Amiel Films"
5443,4,"Romance, Drama / Howard Deutch, Adrian Lyne Films"
5443,5,"Adventure, Drama / George Lucas, Steven Spielberg Films"
5444,0,"Thriller, Comedy / Kevin Williamson, Raja Gosnell Films"
5444,1,"Comedy, Romance / P.J. Hogan, Mike Judge Films"
5444,2,"Comedy, Romance / Tim Burton, Hugh Wilson Films"
5444,3,"Drama, Thriller / Sam Mendes, Rupert Wainwright Films"
5444,4,Comedy / Paul Weitz Films
5445,0,"Adventure, Sci-Fi / George Lucas, Richard Donner Films"
5445,1,"War, Drama / Stanley Kubrick, Kevin Costner Films"
5445,2,"Comedy, Thriller / Alfred Hitchcock, Tim Burton Films"
5445,3,"Sci-Fi, Action / Steven Spielberg, Robert Altman Films"
5445,4,"Action, Sci-Fi / Gerald Potterton, John Bruno, John Halas, James Cameron Films"
5445,5,"Comedy, Drama / Sam Mendes, Joe Johnston Films"
5445,6,"Action, Adventure / Steven Spielberg, John Boorman Films"
5446,0,"Drama, War / Billy Wilder, Stanley Kubrick Films"
5446,1,"Drama, Comedy / Alfred Hitchcock, Director Not Available Films"
5447,0,"Drama, Comedy / Rob Reiner, Sam Mendes Films"
5447,1,"Drama, Romance / Steven Spielberg, Barry Levinson Films"
5447,2,"Comedy, Drama / Richard Attenborough, Garry Marshall Films"
5447,3,"Romance, Musical / George Cukor, James Ivory Films"
5448,0,"Drama, Comedy / Alan Parker, Mike Leigh Films"
5448,1,"Drama, Comedy / Woody Allen, Martin Scorsese Films"
5448,2,"Comedy, Drama / Robert Zemeckis, Director Not Available Films"
5448,3,"Adventure, Action / Steven Spielberg, Stanley Kubrick Films"
5448,4,"Drama, Comedy / Woody Allen, Sydney Pollack Films"
5448,5,"Drama, Comedy / Bob Fosse, Irvin Kershner Films"
5448,6,"Children'S, Comedy / Stephen Herek, Chris Columbus Films"
5449,0,"Action, Drama / Peter Segal, Tim Burton Films"
