MovieID,OriginalTitle,CleanTitle,IMDb_ID
3009,Portraits Chinois (1996),Portraits Chinois,tt0117365
3010,Rosetta (1999),Rosetta,tt0200071
3011,"They Shoot Horses, Don't They? (1969)","They Shoot Horses, Don't They?",tt0065088
3012,Battling Butler (1926),Battling Butler,tt0016630
3013,Bride of Re-Animator (1990),Bride of Re-Animator,tt0099180
3014,Bustin' Loose (1981),Bustin' Loose,tt0082121
3015,Coma (1978),Coma,tt0077355
3016,Creepshow (1982),Creepshow,tt0083767
3017,Creepshow 2 (1987),Creepshow 2,tt0092796
3018,Re-Animator (1985),Re-Animator,tt0089885
3019,Drugstore Cowboy (1989),Drugstore Cowboy,tt0097240
3020,Falling Down (1993),Falling Down,tt0106856
3021,"Funhouse, The (1981)","Funhouse, The",tt0082427
3022,"General, The (1927)","General, The",tt0017925
3023,My Best Girl (1927),My Best Girl,tt1046163
3024,Piranha (1978),Piranha,tt0078087
3025,Rough Night in Jericho (1967),Rough Night in Jericho,tt0062218
3026,Slaughterhouse (1987),Slaughterhouse,tt6905696
3027,Slaughterhouse 2 (1988),Slaughterhouse 2,tt34960723
3028,"Taming of the Shrew, The (1967)","Taming of the Shrew, The",tt0061407
3029,Nighthawks (1981),Nighthawks,tt0082817
3030,Yojimbo (1961),Yojimbo,tt0055630
3031,Repossessed (1990),Repossessed,tt0100475
3032,"Omega Man, The (1971)","Omega Man, The",tt0067525
3033,Spaceballs (1987),Spaceballs,tt0094012
3034,Robin Hood (1973),Robin Hood,tt4532826
3035,Mister Roberts (1955),Mister Roberts,tt0058829
3036,Quest for Fire (1981),Quest for Fire,tt0082484
3037,Little Big Man (1970),Little Big Man,tt0065988
3038,"Face in the Crowd, A (1957)","Face in the Crowd, A",tt0050371
3039,Trading Places (1983),Trading Places,tt0086465
3040,Meatballs (1979),Meatballs,tt0079540
3041,Meatballs Part II (1984),Meatballs Part II,tt0087700
3042,Meatballs III (1987),Meatballs III,tt0093516
3043,Meatballs 4 (1992),Meatballs 4,tt0104837
3044,Dead Again (1991),Dead Again,tt0101669
3045,Peter's Friends (1992),Peter's Friends,tt0105130
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)","Incredibly True Adventure of Two Girls in Love, The",tt0113416
3047,Experience Preferred... But Not Essential (1982),Experience Preferred... But Not Essential,tt0083911
3048,Under the Rainbow (1981),Under the Rainbow,tt0083254
3049,How I Won the War (1967),How I Won the War,tt0061789
3050,Light It Up (1999),Light It Up,tt0172726
3051,Anywhere But Here (1999),Anywhere But Here,tt0149691
3052,Dogma (1999),Dogma,tt0120655
3053,"Messenger: The Story of Joan of Arc, The (1999)","Messenger: The Story of Joan of Arc, The",tt34256911
3054,Pokémon: The First Movie (1998),Pokémon: The First Movie,tt6778962
3055,Felicia's Journey (1999),Felicia's Journey,tt0165773
3056,Oxygen (1999),Oxygen,tt6341832
3057,Where's Marlowe? (1999),Where's Marlowe?,tt0118150
3058,"Ape, The (1940)","Ape, The",tt0083170
3059,British Intelligence (1940),British Intelligence,tt0032283
3060,"Commitments, The (1991)","Commitments, The",tt0101605
3061,Holiday Inn (1942),Holiday Inn,tt0034862
3062,"Longest Day, The (1962)","Longest Day, The",tt0056197
3063,Poison Ivy (1992),Poison Ivy,tt0105156
3064,Poison Ivy: New Seduction (1997),Poison Ivy: New Seduction,tt0119908
3065,Ten Benny (1997),Ten Benny,tt0114008
3066,Tora! Tora! Tora! (1970),Tora! Tora! Tora!,tt0066473
3067,Women on the Verge of a Nervous Breakdown (1988),Women on the Verge of a Nervous Breakdown,tt17157680
3068,"Verdict, The (1982)","Verdict, The",tt0084855
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)","Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",tt0068528
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)","Adventures of Buckaroo Bonzai Across the 8th Dimension, The",tt33467742
3071,Stand and Deliver (1987),Stand and Deliver,tt0094027
3072,Moonstruck (1987),Moonstruck,tt0093565
3073,"Sandpiper, The (1965)","Sandpiper, The",tt0059674
3074,Jeremiah Johnson (1972),Jeremiah Johnson,tt0068762
3075,Repulsion (1965),Repulsion,tt0059646
3076,Irma la Douce (1963),Irma la Douce,tt0057187
3077,42 Up (1998),42 Up,tt0164312
3078,Liberty Heights (1999),Liberty Heights,tt0165859
3079,Mansfield Park (1999),Mansfield Park,tt0085052
3081,Sleepy Hollow (1999),Sleepy Hollow,tt0162661
3082,"World Is Not Enough, The (1999)","World Is Not Enough, The",tt0143145
3084,Home Page (1999),Home Page,tt0144969
3087,Scrooged (1988),Scrooged,tt0096061
3088,Harvey (1950),Harvey,tt0042546
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)","Bicycle Thief, The (Ladri di biciclette)",tt0040522
3090,Matewan (1987),Matewan,tt0093509
3091,Kagemusha (1980),Kagemusha,tt0080979
3092,Chushingura (1962),Chushingura,tt0055850
3093,McCabe & Mrs. Miller (1971),McCabe & Mrs. Miller,tt0067411
3094,Maurice (1987),Maurice,tt0093512
3095,"Grapes of Wrath, The (1940)","Grapes of Wrath, The",tt3027886
3096,My Man Godfrey (1957),My Man Godfrey,tt0028010
3097,"Shop Around the Corner, The (1940)","Shop Around the Corner, The",tt0033045
3098,"Natural, The (1984)","Natural, The",tt0087781
3099,Shampoo (1975),Shampoo,tt0073692
3100,"River Runs Through It, A (1992)","River Runs Through It, A",tt0105265
3101,Fatal Attraction (1987),Fatal Attraction,tt0093010
3102,Jagged Edge (1985),Jagged Edge,tt0089360
3103,Stanley & Iris (1990),Stanley & Iris,tt0100680
3104,Midnight Run (1988),Midnight Run,tt0095631
3105,Awakenings (1990),Awakenings,tt0099077
3106,Come See the Paradise (1990),Come See the Paradise,tt0099291
3107,Backdraft (1991),Backdraft,tt0101393
3108,"Fisher King, The (1991)","Fisher King, The",tt0101889
3109,"River, The (1984)","River, The",tt0050212
3110,Country (1984),Country,tt16098700
3111,Places in the Heart (1984),Places in the Heart,tt0087921
3112,'Night Mother (1986),'Night Mother,tt0117093
3113,End of Days (1999),End of Days,tt0146675
3114,Toy Story 2 (1999),Toy Story 2,tt0120363
3115,Flawless (1999),Flawless,tt0780516
3116,Miss Julie (1999),Miss Julie,tt2667960
3117,Ride with the Devil (1999),Ride with the Devil,tt0134154
3118,Tumbleweeds (1999),Tumbleweeds,tt0161023
3119,Bay of Blood (Reazione a catena) (1971),Bay of Blood (Reazione a catena),tt0067656
3120,"Distinguished Gentleman, The (1992)","Distinguished Gentleman, The",tt0104114
3121,"Hitch-Hiker, The (1953)","Hitch-Hiker, The",tt0045877
3122,Santa Fe Trail (1940),Santa Fe Trail,tt0033021
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Spring Fever USA (a.k.a. Lauderdale),tt0097717
3124,Agnes Browne (1999),Agnes Browne,tt0160509
3125,"End of the Affair, The (1999)","End of the Affair, The",tt0172396
3126,"End of the Affair, The (1955)","End of the Affair, The",tt0172396
3127,Holy Smoke (1999),Holy Smoke,tt0144715
3128,"Map of the World, A (1999)","Map of the World, A",tt0160513
3129,Sweet and Lowdown (1999),Sweet and Lowdown,tt0158371
3130,Bonfire of the Vanities (1990),Bonfire of the Vanities,tt6151198
3131,Broadway Damage (1997),Broadway Damage,tt0118780
3132,Daddy Long Legs (1919),Daddy Long Legs,tt0047969
3133,Go West (1925),Go West,tt23026530
3134,"Grand Illusion (Grande illusion, La) (1937)","Grand Illusion (Grande illusion, La)",tt27491942
3135,"Great Santini, The (1979)","Great Santini, The",tt0079239
3136,"James Dean Story, The (1957)","James Dean Story, The",tt0050558
3137,"Sea Wolves, The (1980)","Sea Wolves, The",tt0081470
3138,Stealing Home (1988),Stealing Home,tt0096171
3139,Tarzan the Fearless (1933),Tarzan the Fearless,tt0024645
3140,"Three Ages, The (1923)","Three Ages, The",tt2402725
3141,"Two Jakes, The (1990)","Two Jakes, The",tt0100828
3142,U2: Rattle and Hum (1988),U2: Rattle and Hum,tt0096328
3143,Hell in the Pacific (1968),Hell in the Pacific,tt1509650
3144,"Glass Bottom Boat, The (1966)","Glass Bottom Boat, The",tt0060463
3145,"Cradle Will Rock, The (1999)","Cradle Will Rock, The",tt0608539
3146,Deuce Bigalow: Male Gigolo (1999),Deuce Bigalow: Male Gigolo,tt0205000
3147,"Green Mile, The (1999)","Green Mile, The",tt0120689
3148,"Cider House Rules, The (1999)","Cider House Rules, The",tt30982721
3149,Diamonds (1999),Diamonds,tt32810496
3150,"War Zone, The (1999)","War Zone, The",tt0141974
3151,"Bat Whispers, The (1930)","Bat Whispers, The",tt0020668
3152,"Last Picture Show, The (1971)","Last Picture Show, The",tt0067328
3153,"7th Voyage of Sinbad, The (1958)","7th Voyage of Sinbad, The",tt0051337
3154,Blood on the Sun (1945),Blood on the Sun,tt0037547
3155,Anna and the King (1999),Anna and the King,tt0166485
3156,Bicentennial Man (1999),Bicentennial Man,tt0182789
3157,Stuart Little (1999),Stuart Little,tt0164912
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)","Emperor and the Assassin, The (Jing ke ci qin wang)",tt0162866
3159,Fantasia 2000 (1999),Fantasia 2000,tt0120910
3160,Magnolia (1999),Magnolia,tt0175880
3161,Onegin (1999),Onegin,tt0119079
3162,Simpatico (1999),Simpatico,tt0174204
3163,Topsy-Turvy (1999),Topsy-Turvy,tt0151568
3164,"Alley Cats, The (1968)","Alley Cats, The",tt0069789
3165,Boiling Point (1993),Boiling Point,tt11127680
3166,Brenda Starr (1989),Brenda Starr,tt0096978
3167,Carnal Knowledge (1971),Carnal Knowledge,tt0066892
3168,Easy Rider (1969),Easy Rider,tt0064276
3169,"Falcon and the Snowman, The (1984)","Falcon and the Snowman, The",tt0087231
3170,Hi-Yo Silver (1940),Hi-Yo Silver,tt0032590
3171,Room at the Top (1959),Room at the Top,tt0053226
3172,Ulysses (Ulisse) (1954),Ulysses (Ulisse),tt0062414
3173,Any Given Sunday (1999),Any Given Sunday,tt0146838
3174,Man on the Moon (1999),Man on the Moon,tt0125664
3175,Galaxy Quest (1999),Galaxy Quest,tt0177789
3176,"Talented Mr. Ripley, The (1999)","Talented Mr. Ripley, The",tt0134119
3177,Next Friday (1999),Next Friday,tt0195945
3178,"Hurricane, The (1999)","Hurricane, The",tt0174856
3179,Angela's Ashes (1999),Angela's Ashes,tt0145653
3180,Play it to the Bone (1999),Play it to the Bone,tt0196857
3181,Titus (1999),Titus,tt0120866
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,tt0192335
3183,"Third Miracle, The (1999)","Third Miracle, The",tt0174268
3184,Montana (1998),Montana,tt0071615
3185,Snow Falling on Cedars (1999),Snow Falling on Cedars,tt0120834
3186,"Girl, Interrupted (1999)","Girl, Interrupted",tt0172493
3187,Trans (1998),Trans,tt0418279
3188,"Life and Times of Hank Greenberg, The (1998)","Life and Times of Hank Greenberg, The",tt0208261
3189,My Dog Skip (1999),My Dog Skip,tt0156812
3190,Supernova (2000),Supernova,tt0134983
3191,"Quarry, The (1998)","Quarry, The",tt10151054
3192,"Terrorist, The (Malli) (1998)","Terrorist, The (Malli)",tt5345356
3193,Creature (1999),Creature,tt26545355
3194,"Way We Were, The (1973)","Way We Were, The",tt0070903
3195,Tess of the Storm Country (1922),Tess of the Storm Country,tt0013662
3196,Stalag 17 (1953),Stalag 17,tt0046359
3197,"Presidio, The (1988)","Presidio, The",tt0095897
3198,Papillon (1973),Papillon,tt5093026
3199,Pal Joey (1957),Pal Joey,tt0050815
3200,"Last Detail, The (1973)","Last Detail, The",tt0070290
3201,Five Easy Pieces (1970),Five Easy Pieces,tt0065724
3203,Dead Calm (1989),Dead Calm,tt0097162
3204,"Boys from Brazil, The (1978)","Boys from Brazil, The",tt0077269
3205,Black Sunday (La Maschera Del Demonio) (1960),Black Sunday (La Maschera Del Demonio),tt0054067
3206,Against All Odds (1984),Against All Odds,tt0086859
3207,"Snows of Kilimanjaro, The (1952)","Snows of Kilimanjaro, The",tt0045162
3208,Loaded Weapon 1 (1993),Loaded Weapon 1,tt0107659
3209,"Loves of Carmen, The (1948)","Loves of Carmen, The",tt0040552
3210,Fast Times at Ridgemont High (1982),Fast Times at Ridgemont High,tt0083929
3211,"Cry in the Dark, A (1988)","Cry in the Dark, A",tt1666540
3212,Born to Win (1971),Born to Win,tt0066856
3213,Batman: Mask of the Phantasm (1993),Batman: Mask of the Phantasm,tt0106364
3214,American Flyers (1985),American Flyers,tt0088707
3215,Voyage of the Damned (1976),Voyage of the Damned,tt0075406
3216,Vampyros Lesbos (Las Vampiras) (1970),Vampyros Lesbos (Las Vampiras),tt18756862
3217,"Star Is Born, A (1937)","Star Is Born, A",tt1517451
3218,Poison (1991),Poison,tt28912885
3219,Pacific Heights (1990),Pacific Heights,tt0100318
3220,Night Tide (1961),Night Tide,tt0055230
3221,"Draughtsman's Contract, The (1982)","Draughtsman's Contract, The",tt0083851
3222,Carmen (1984),Carmen,tt0085297
3223,"Zed & Two Noughts, A (1985)","Zed & Two Noughts, A",tt0090366
3224,Woman in the Dunes (Suna no onna) (1964),Woman in the Dunes (Suna no onna),tt37182353
3225,Down to You (2000),Down to You,tt0186975
3226,Hellhounds on My Trail (1999),Hellhounds on My Trail,tt0197544
3228,Wirey Spindell (1999),Wirey Spindell,tt0153866
3229,Another Man's Poison (1952),Another Man's Poison,tt0044364
3230,"Odessa File, The (1974)","Odessa File, The",tt0071935
3231,"Saphead, The (1920)","Saphead, The",tt0011652
3232,Seven Chances (1925),Seven Chances,tt0016332
3233,Smashing Time (1967),Smashing Time,tt0062281
3234,Train Ride to Hollywood (1978),Train Ride to Hollywood,tt0078412
3235,Where the Buffalo Roam (1980),Where the Buffalo Roam,tt0081748
3236,Zachariah (1971),Zachariah,tt1598642
3238,Eye of the Beholder (1999),Eye of the Beholder,tt0120662
3239,Isn't She Great? (2000),Isn't She Great?,tt0141399
3240,"Big Tease, The (1999)","Big Tease, The",tt0156639
3241,"Cup, The (Phörpa) (1999)","Cup, The (Phörpa)",tt0073123
3242,Santitos (1997),Santitos,tt0126651
3243,Encino Man (1992),Encino Man,tt0104187
3244,"Goodbye Girl, The (1977)","Goodbye Girl, The",tt0076095
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),I Am Cuba (Soy Cuba/Ya Kuba),tt30550497
3246,Malcolm X (1992),Malcolm X,tt0104797
3247,Sister Act (1992),Sister Act,tt0105417
3248,Sister Act 2: Back in the Habit (1993),Sister Act 2: Back in the Habit,tt0108147
3249,"Hand That Rocks the Cradle, The (1992)","Hand That Rocks the Cradle, The",tt0104389
3250,Alive (1993),Alive,tt0106246
3251,Agnes of God (1985),Agnes of God,tt0088683
3252,Scent of a Woman (1992),Scent of a Woman,tt0105323
3253,Wayne's World (1992),Wayne's World,tt0105793
3254,Wayne's World 2 (1993),Wayne's World 2,tt0108525
3255,"League of Their Own, A (1992)","League of Their Own, A",tt0104694
3256,Patriot Games (1992),Patriot Games,tt0105112
3257,"Bodyguard, The (1992)","Bodyguard, The",tt0103855
3258,Death Becomes Her (1992),Death Becomes Her,tt0104070
3259,Far and Away (1992),Far and Away,tt0104231
3260,Howards End (1992),Howards End,tt2577192
3261,Singles (1992),Singles,tt0105415
3262,Twin Peaks: Fire Walk with Me (1992),Twin Peaks: Fire Walk with Me,tt0105665
3263,White Men Can't Jump (1992),White Men Can't Jump,tt0105812
3264,Buffy the Vampire Slayer (1992),Buffy the Vampire Slayer,tt0118276
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Man Bites Dog (C'est arrivé près de chez vous),tt0103905
3267,"Mariachi, El (1992)","Mariachi, El",tt0104815
3268,Stop! Or My Mom Will Shoot (1992),Stop! Or My Mom Will Shoot,tt0105477
3269,Forever Young (1992),Forever Young,tt0104291
3270,"Cutting Edge, The (1992)","Cutting Edge, The",tt0104040
3271,Of Mice and Men (1992),Of Mice and Men,tt0082838
3272,Bad Lieutenant (1992),Bad Lieutenant,tt0103759
3273,Scream 3 (2000),Scream 3,tt0134084
3274,Single White Female (1992),Single White Female,tt0105414
3275,"Boondock Saints, The (1999)","Boondock Saints, The",tt0144117
3276,Gun Shy (2000),Gun Shy,tt0171356
3277,Beloved/Friend (Amigo/Amado) (1999),Beloved/Friend (Amigo/Amado),tt30518574
3278,Gendernauts (1999),Gendernauts,tt1446192
3279,Knockout (1999),Knockout,tt1691453
3280,"Baby, The (1973)","Baby, The",tt3874544
3281,"Brandon Teena Story, The (1998)","Brandon Teena Story, The",tt0144801
3282,Different for Girls (1996),Different for Girls,tt0116102
3283,Minnie and Moskowitz (1971),Minnie and Moskowitz,tt0067433
3284,They Might Be Giants (1971),They Might Be Giants,tt0067848
3285,"Beach, The (2000)","Beach, The",tt0163978
3286,Snow Day (2000),Snow Day,tt0184907
3287,"Tigger Movie, The (2000)","Tigger Movie, The",tt0220099
3288,Cotton Mary (1999),Cotton Mary,tt0159373
3289,Not One Less (Yi ge dou bu neng shao) (1999),Not One Less (Yi ge dou bu neng shao),tt0209189
3290,Soft Toilet Seats (1999),Soft Toilet Seats,tt0171764
3291,Trois (2000),Trois,tt0108394
3292,"Big Combo, The (1955)","Big Combo, The",tt0047878
3293,Conceiving Ada (1997),Conceiving Ada,tt0118882
3294,Eaten Alive (1976),Eaten Alive,tt0081112
3295,Raining Stones (1993),Raining Stones,tt0107920
3296,To Sir with Love (1967),To Sir with Love,tt0062376
3297,With Byrd at the South Pole (1930),With Byrd at the South Pole,tt0020594
3298,Boiler Room (2000),Boiler Room,tt0181984
3299,Hanging Up (2000),Hanging Up,tt0162983
3300,Pitch Black (2000),Pitch Black,tt0134847
3301,"Whole Nine Yards, The (2000)","Whole Nine Yards, The",tt0190138
3302,Beautiful People (1999),Beautiful People,tt1246607
3303,Black Tar Heroin: The Dark End of the Street (1999),Black Tar Heroin: The Dark End of the Street,tt0221023
3304,Blue Collar (1978),Blue Collar,tt0077248
3305,Bluebeard (1944),Bluebeard,tt0068294
3306,"Circus, The (1928)","Circus, The",tt27610198
3307,City Lights (1931),City Lights,tt0021749
3308,"Flamingo Kid, The (1984)","Flamingo Kid, The",tt0087265
3309,"Dog's Life, A (1920)","Dog's Life, A",tt0057318
3310,"Kid, The (1921)","Kid, The",tt0087538
3311,"Man from Laramie, The (1955)","Man from Laramie, The",tt0048342
3312,"McCullochs, The (1975)","McCullochs, The",tt0073902
3313,Class Reunion (1982),Class Reunion,tt0084395
3314,"Big Trees, The (1952)","Big Trees, The",tt0044420
3315,Happy Go Lovely (1951),Happy Go Lovely,tt0043618
3316,Reindeer Games (2000),Reindeer Games,tt0184858
3317,Wonder Boys (2000),Wonder Boys,tt0185014
3318,Deterrence (1998),Deterrence,tt0158583
3319,Judy Berlin (1999),Judy Berlin,tt0181618
3320,Mifune (Mifunes sidste sang) (1999),Mifune (Mifunes sidste sang),tt0164756
3321,"Waiting Game, The (2000)","Waiting Game, The",tt7171976
3322,3 Strikes (2000),3 Strikes,tt0199290
3323,Chain of Fools (2000),Chain of Fools,tt0194368
3324,Drowning Mona (2000),Drowning Mona,tt0186045
3325,"Next Best Thing, The (2000)","Next Best Thing, The",tt0156841
3326,What Planet Are You From? (2000),What Planet Are You From?,tt0181151
3327,Beyond the Mat (2000),Beyond the Mat,tt0218043
3328,Ghost Dog: The Way of the Samurai (1999),Ghost Dog: The Way of the Samurai,tt0165798
3329,"Year My Voice Broke, The (1987)","Year My Voice Broke, The",tt0094347
3330,Splendor in the Grass (1961),Splendor in the Grass,tt0055471
3331,My Tutor (1983),My Tutor,tt0085980
3332,"Legend of Lobo, The (1962)","Legend of Lobo, The",tt0056173
3333,"Killing of Sister George, The (1968)","Killing of Sister George, The",tt0063185
3334,Key Largo (1948),Key Largo,tt0040506
3335,Jail Bait (1954),Jail Bait,tt0047127
3336,It Happened Here (1961),It Happened Here,tt0055024
3337,I'll Never Forget What's 'is Name (1967),I'll Never Forget What's 'is Name,tt0061801
3338,For All Mankind (1989),For All Mankind,tt7772588
3339,Cross of Iron (1977),Cross of Iron,tt0074695
3340,Bride of the Monster (1956),Bride of the Monster,tt0047898
3341,Born Yesterday (1950),Born Yesterday,tt0042276
3342,Birdy (1984),Birdy,tt0086969
3343,And God Created Woman (1988),And God Created Woman,tt0092559
3344,Blood Feast (1963),Blood Feast,tt0056875
3345,"Charlie, the Lonesome Cougar (1967)","Charlie, the Lonesome Cougar",tt0062793
3346,Color Me Blood Red (1965),Color Me Blood Red,tt0059044
3347,Never Cry Wolf (1983),Never Cry Wolf,tt0086005
3348,"Night Visitor, The (1970)","Night Visitor, The",tt0066141
3349,"Perils of Pauline, The (1947)","Perils of Pauline, The",tt0004465
3350,"Raisin in the Sun, A (1961)","Raisin in the Sun, A",tt0055353
3351,Two Thousand Maniacs! (1964),Two Thousand Maniacs!,tt0058694
3352,Brown's Requiem (1998),Brown's Requiem,tt0171135
3353,"Closer You Get, The (2000)","Closer You Get, The",tt0218112
3354,Mission to Mars (2000),Mission to Mars,tt0183523
3355,"Ninth Gate, The (2000)","Ninth Gate, The",tt0142688
3356,Condo Painting (2000),Condo Painting,tt0154352
3357,East-West (Est-ouest) (1999),East-West (Est-ouest),tt2172954
3358,Defending Your Life (1991),Defending Your Life,tt0101698
3359,Breaking Away (1979),Breaking Away,tt0078902
3360,Hoosiers (1986),Hoosiers,tt0091217
3361,Bull Durham (1988),Bull Durham,tt0094812
3362,Dog Day Afternoon (1975),Dog Day Afternoon,tt0072890
3363,American Graffiti (1973),American Graffiti,tt0069704
3364,"Asphalt Jungle, The (1950)","Asphalt Jungle, The",tt0042208
3365,"Searchers, The (1956)","Searchers, The",tt0049730
3366,Where Eagles Dare (1969),Where Eagles Dare,tt0065207
3367,"Devil's Brigade, The (1968)","Devil's Brigade, The",tt0062886
3368,"Big Country, The (1958)","Big Country, The",tt0051411
3370,Betrayed (1988),Betrayed,tt0094731
3371,Bound for Glory (1976),Bound for Glory,tt0074235
3372,"Bridge at Remagen, The (1969)","Bridge at Remagen, The",tt0064110
3373,Buck and the Preacher (1972),Buck and the Preacher,tt0068323
3374,Daughters of the Dust (1992),Daughters of the Dust,tt0104057
3375,Destination Moon (1950),Destination Moon,tt0042393
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)","Fantastic Night, The (La Nuit Fantastique)",tt0041705
3377,Hangmen Also Die (1943),Hangmen Also Die,tt0035966
3379,On the Beach (1959),On the Beach,tt0053137
3380,Railroaded! (1947),Railroaded!,tt0039748
3381,Slaves to the Underground (1997),Slaves to the Underground,tt0117664
3382,Song of Freedom (1936),Song of Freedom,tt0028282
3383,Big Fella (1937),Big Fella,tt0028629
3384,"Taking of Pelham One Two Three, The (1974)","Taking of Pelham One Two Three, The",tt0072251
3385,Volunteers (1985),Volunteers,tt0090274
3386,JFK (1991),JFK,tt0102138
3387,Who's Harry Crumb? (1989),Who's Harry Crumb?,tt0098645
3388,Harry and the Hendersons (1987),Harry and the Hendersons,tt0093148
3389,Let's Get Harry (1986),Let's Get Harry,tt0091400
3390,Shanghai Surprise (1986),Shanghai Surprise,tt0091934
3391,Who's That Girl? (1987),Who's That Girl?,tt0094321
3392,She-Devil (1989),She-Devil,tt0098309
3393,Date with an Angel (1987),Date with an Angel,tt0092834
3394,Blind Date (1987),Blind Date,tt0092666
3395,Nadine (1987),Nadine,tt0093596
3396,"Muppet Movie, The (1979)","Muppet Movie, The",tt0079588
3397,"Great Muppet Caper, The (1981)","Great Muppet Caper, The",tt0082474
3398,"Muppets Take Manhattan, The (1984)","Muppets Take Manhattan, The",tt0087755
3399,Sesame Street Presents Follow That Bird (1985),Sesame Street Presents Follow That Bird,tt7877684
3400,We're Back! A Dinosaur's Story (1993),We're Back! A Dinosaur's Story,tt0108526
3401,Baby... Secret of the Lost Legend (1985),Baby... Secret of the Lost Legend,tt0088760
3402,Turtle Diary (1985),Turtle Diary,tt0090219
3403,Raise the Titanic (1980),Raise the Titanic,tt0081400
3404,Titanic (1953),Titanic,tt0120338
3405,"Night to Remember, A (1958)","Night to Remember, A",tt0051994
3406,Captain Horatio Hornblower (1951),Captain Horatio Hornblower,tt0043379
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)","Carriers Are Waiting, The (Les Convoyeurs Attendent)",tt0201538
3408,Erin Brockovich (2000),Erin Brockovich,tt0195685
3409,Final Destination (2000),Final Destination,tt0195714
3410,Soft Fruit (1999),Soft Fruit,tt0180181
3411,Babymother (1998),Babymother,tt0168475
3412,"Bear, The (1988)","Bear, The",tt14452776
3413,Impact (1949),Impact,tt0120647
3414,Love Is a Many-Splendored Thing (1955),Love Is a Many-Splendored Thing,tt0048316
3416,"Trial, The (Le Procès) (1963)","Trial, The (Le Procès)",tt26858555
3417,"Crimson Pirate, The (1952)","Crimson Pirate, The",tt0044517
3418,Thelma & Louise (1991),Thelma & Louise,tt0103074
3419,Something for Everyone (1970),Something for Everyone,tt0066392
3420,...And Justice for All (1979),...And Justice for All,tt0078718
3421,Animal House (1978),Animal House,tt4280694
3422,She's Gotta Have It (1986),She's Gotta Have It,tt0091939
3423,School Daze (1988),School Daze,tt0096054
3424,Do the Right Thing (1989),Do the Right Thing,tt0097216
3425,Mo' Better Blues (1990),Mo' Better Blues,tt0100168
3426,Jungle Fever (1991),Jungle Fever,tt0102175
3427,Coogan's Bluff (1968),Coogan's Bluff,tt0062824
3428,"Champ, The (1979)","Champ, The",tt0021730
3429,Creature Comforts (1990),Creature Comforts,tt0324742
3430,Death Wish (1974),Death Wish,tt1137450
3431,Death Wish II (1982),Death Wish II,tt0082250
3432,Death Wish 3 (1985),Death Wish 3,tt0089003
3433,Death Wish 4: The Crackdown (1987),Death Wish 4: The Crackdown,tt0092857
3434,Death Wish V: The Face of Death (1994),Death Wish V: The Face of Death,tt0109578
3435,Double Indemnity (1944),Double Indemnity,tt0036775
3436,Dying Young (1991),Dying Young,tt0101787
3437,Cool as Ice (1991),Cool as Ice,tt0101615
3438,Teenage Mutant Ninja Turtles (1990),Teenage Mutant Ninja Turtles,tt0131613
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Teenage Mutant Ninja Turtles II: The Secret of the Ooze,tt0103060
3440,Teenage Mutant Ninja Turtles III (1993),Teenage Mutant Ninja Turtles III,tt0108308
3441,Red Dawn (1984),Red Dawn,tt0087985
3442,Band of the Hand (1986),Band of the Hand,tt0090693
3443,Born American (1986),Born American,tt15552018
3444,Bloodsport (1988),Bloodsport,tt0092675
3445,Eyes of Laura Mars (1978),Eyes of Laura Mars,tt0077530
3446,Funny Bones (1995),Funny Bones,tt0113133
3447,"Good Earth, The (1937)","Good Earth, The",tt0028944
3448,"Good Morning, Vietnam (1987)","Good Morning, Vietnam",tt0093105
3449,"Good Mother, The (1988)","Good Mother, The",tt21222462
3450,Grumpy Old Men (1993),Grumpy Old Men,tt0107050
3451,Guess Who's Coming to Dinner (1967),Guess Who's Coming to Dinner,tt0061735
3452,Romeo Must Die (2000),Romeo Must Die,tt0165929
3453,Here on Earth (2000),Here on Earth,tt0195778
3454,Whatever It Takes (2000),Whatever It Takes,tt0202402
3455,Buddy Boy (1999),Buddy Boy,tt0146516
3456,"Color of Paradise, The (Rang-e Khoda) (1999)","Color of Paradise, The (Rang-e Khoda)",tt0191043
3457,Waking the Dead (1999),Waking the Dead,tt0259733
3458,Blood and Sand (Sangre y Arena) (1989),Blood and Sand (Sangre y Arena),tt0115710
3459,Gothic (1986),Gothic,tt0091142
3460,Hillbillys in a Haunted House (1967),Hillbillys in a Haunted House,tt0061765
3461,Lord of the Flies (1963),Lord of the Flies,tt0100054
3462,Modern Times (1936),Modern Times,tt0027977
3463,Last Resort (1994),Last Resort,tt2172103
